,movieId,title
2854,2939,Niagara (1953)
2855,2940,Gilda (1946)
2856,2941,South Pacific (1958)
2857,2942,Flashdance (1983)
2858,2943,Indochine (1992)
2859,2944,"Dirty Dozen, The (1967)"
2860,2945,Mike's Murder (1984)
2861,2946,Help! (1965)
2862,2947,Goldfinger (1964)
2863,2948,From Russia with Love (1963)
2864,2949,Dr. No (1962)
2865,2950,"Blue Lagoon, The (1980)"
2866,2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)"
2867,2952,Sydney (Hard Eight) (1996)
2868,2953,Home Alone 2: Lost in New York (1992)
2869,2954,Penitentiary (1979)
2870,2955,Penitentiary II (1982)
2871,2956,Someone to Watch Over Me (1987)
2872,2957,Sparrows (1926)
2873,2958,Naturally Native (1998)
2874,2959,Fight Club (1999)
2875,2960,Beefcake (1999)
2876,2961,"Story of Us, The (1999)"
2877,2962,Fever Pitch (1997)
2878,2963,Joe the King (1999)
2879,2964,Julien Donkey-Boy (1999)
2880,2965,"Omega Code, The (1999)"
2881,2966,"Straight Story, The (1999)"
2882,2967,"Bad Seed, The (1956)"
2883,2968,Time Bandits (1981)
2884,2969,"Man and a Woman, A (Un Homme et une Femme) (1966)"
2885,2970,Fitzcarraldo (1982)
2886,2971,All That Jazz (1979)
2887,2972,Red Sorghum (Hong gao liang) (1987)
2888,2973,Crimes and Misdemeanors (1989)
2889,2974,Bats (1999)
2890,2975,"Best Man, The (1999)"
2891,2976,Bringing Out the Dead (1999)
2892,2977,Crazy in Alabama (1999)
2893,2978,Three to Tango (1999)
2894,2979,Body Shots (1999)
2895,2980,Men Cry Bullets (1997)
2896,2981,"Brother, Can You Spare a Dime? (1975)"
2897,2982,"Guardian, The (1990)"
2898,2983,"Ipcress File, The (1965)"
2899,2984,On Any Sunday (1971)
2900,2985,RoboCop (1987)
2901,2986,RoboCop 2 (1990)
2902,2987,Who Framed Roger Rabbit? (1988)
2903,2988,Melvin and Howard (1980)
2904,2989,For Your Eyes Only (1981)
2905,2990,Licence to Kill (1989)
2906,2991,Live and Let Die (1973)
2907,2992,Rawhead Rex (1986)
2908,2993,Thunderball (1965)
2909,2994,"City, The (La Ciudad) (1998)"
2910,2995,House on Haunted Hill (1999)
2911,2996,Music of the Heart (1999)
2912,2997,Being John Malkovich (1999)
2913,2998,Dreaming of Joseph Lees (1999)
2914,2999,Man of the Century (1999)
2915,3000,Princess Mononoke (Mononoke-hime) (1997)
2916,3001,"Suburbans, The (1999)"
2917,3002,My Best Fiend (Mein liebster Feind) (1999)
2918,3003,Train of Life (Train De Vie) (1998)
2919,3004,"Bachelor, The (1999)"
2920,3005,"Bone Collector, The (1999)"
2921,3006,"Insider, The (1999)"
2922,3007,American Movie: The Making of Northwestern (1999)
2923,3008,Last Night (1998)
2924,3009,Portraits Chinois (1996)
2925,3010,Rosetta (1999)
2926,3011,"They Shoot Horses, Don't They? (1969)"
2927,3012,Battling Butler (1926)
2928,3013,Bride of Re-Animator (1990)
2929,3014,Bustin' Loose (1981)
2930,3015,Coma (1978)
2931,3016,Creepshow (1982)
2932,3017,Creepshow 2 (1987)
2933,3018,Re-Animator (1985)
2934,3019,Drugstore Cowboy (1989)
2935,3020,Falling Down (1993)
2936,3021,"Funhouse, The (1981)"
2937,3022,"General, The (1927)"
2938,3023,My Best Girl (1927)
2939,3024,Piranha (1978)
2940,3025,Rough Night in Jericho (1967)
2941,3026,Slaughterhouse (1987)
2942,3027,Slaughterhouse 2 (1988)
2943,3028,"Taming of the Shrew, The (1967)"
2944,3029,Nighthawks (1981)
2945,3030,Yojimbo (1961)
2946,3031,Repossessed (1990)
2947,3032,"Omega Man, The (1971)"
2948,3033,Spaceballs (1987)
2949,3034,Robin Hood (1973)
2950,3035,Mister Roberts (1955)
2951,3036,"Quest for Fire (Guerre du feu, La) (1981)"
2952,3037,Little Big Man (1970)
2953,3038,"Face in the Crowd, A (1957)"
2954,3039,Trading Places (1983)
2955,3040,Meatballs (1979)
2956,3041,Meatballs Part II (1984)
2957,3042,Meatballs III (1987)
2958,3043,Meatballs 4 (1992)
2959,3044,Dead Again (1991)
2960,3045,Peter's Friends (1992)
2961,3046,"Incredibly True Adventure of Two Girls in Love, The (1995)"
2962,3047,Experience Preferred... But Not Essential (1982)
2963,3048,Under the Rainbow (1981)
2964,3049,How I Won the War (1967)
2965,3050,Light It Up (1999)
2966,3051,Anywhere But Here (1999)
2967,3052,Dogma (1999)
2968,3053,"Messenger: The Story of Joan of Arc, The (1999)"
2969,3054,Pokémon: The First Movie (1998)
2970,3055,Felicia's Journey (1999)
2971,3056,Oxygen (1999)
2972,3057,Where's Marlowe? (1999)
2973,3058,"Ape, The (1940)"
2974,3059,British Intelligence (1940)
2975,3060,"Commitments, The (1991)"
2976,3061,Holiday Inn (1942)
2977,3062,"Longest Day, The (1962)"
2978,3063,Poison Ivy (1992)
2979,3064,Poison Ivy: New Seduction (1997)
2980,3065,Nothing to Lose (a.k.a. Ten Benny) (1996)
2981,3066,Tora! Tora! Tora! (1970)
2982,3067,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988)
2983,3068,"Verdict, The (1982)"
2984,3069,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)"
2985,3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)"
2986,3071,Stand and Deliver (1988)
2987,3072,Moonstruck (1987)
2988,3073,"Sandpiper, The (1965)"
2989,3074,Jeremiah Johnson (1972)
2990,3075,Repulsion (1965)
2991,3076,Irma la Douce (1963)
2992,3077,42 Up (1998)
2993,3078,Liberty Heights (1999)
2994,3079,Mansfield Park (1999)
2995,3080,"Goodbye, 20th Century (Zbogum na dvadesetiot vek) (1998)"
2996,3081,Sleepy Hollow (1999)
2997,3082,"World Is Not Enough, The (1999)"
2998,3083,All About My Mother (Todo sobre mi madre) (1999)
2999,3084,Home Page (1999)
3000,3085,"Living Dead Girl, The (La Morte Vivante) (1982)"
3001,3086,March of the Wooden Soldiers (a.k.a. Babes in Toyland) (1934)
3002,3087,Scrooged (1988)
3003,3088,Harvey (1950)
3004,3089,"Bicycle Thief, The (Ladri di biciclette) (1948)"
3005,3090,Matewan (1987)
3006,3091,Kagemusha (1980)
3007,3092,Chushingura (1962)
3008,3093,McCabe & Mrs. Miller (1971)
3009,3094,Maurice (1987)
3010,3095,"Grapes of Wrath, The (1940)"
3011,3096,My Man Godfrey (1957)
3012,3097,"Shop Around the Corner, The (1940)"
3013,3098,"Natural, The (1984)"
3014,3099,Shampoo (1975)
3015,3100,"River Runs Through It, A (1992)"
3016,3101,Fatal Attraction (1987)
3017,3102,Jagged Edge (1985)
3018,3103,Stanley & Iris (1990)
3019,3104,Midnight Run (1988)
3020,3105,Awakenings (1990)
3021,3106,Come See the Paradise (1990)
3022,3107,Backdraft (1991)
3023,3108,"Fisher King, The (1991)"
3024,3109,"River, The (1984)"
3025,3110,Country (1984)
3026,3111,Places in the Heart (1984)
3027,3112,'night Mother (1986)
3028,3113,End of Days (1999)
3029,3114,Toy Story 2 (1999)
3030,3115,Flawless (1999)
3031,3116,Miss Julie (1999)
3032,3117,Ride with the Devil (1999)
3033,3118,Tumbleweeds (1999)
3034,3119,Bay of Blood (a.k.a. Twitch Of The Death Nerve) (Reazione a catena) (1971)
3035,3120,"Distinguished Gentleman, The (1992)"
3036,3121,"Hitch-Hiker, The (1953)"
3037,3122,Santa Fe Trail (1940)
3038,3123,Lauderdale (a.k.a. Spring Break USA) (a.k.a. Spring Fever USA) (1989)
3039,3124,Agnes Browne (1999)
3040,3125,"End of the Affair, The (1999)"
3041,3126,"End of the Affair, The (1955)"
3042,3127,Holy Smoke (1999)
3043,3128,"Map of the World, A (1999)"
3044,3129,Sweet and Lowdown (1999)
3045,3130,Bonfire of the Vanities (1990)
3046,3131,Broadway Damage (1997)
3047,3132,Daddy Long Legs (1919)
3048,3133,Go West (1925)
3049,3134,"Grand Illusion (Grande illusion, La) (1937)"
3050,3135,"Great Santini, The (1979)"
3051,3136,"James Dean Story, The (1957)"
3052,3137,"Sea Wolves, The (1980)"
3053,3138,Stealing Home (1988)
3054,3139,Tarzan the Fearless (1933)
3055,3140,"Three Ages, The (1923)"
3056,3141,"Two Jakes, The (1990)"
3057,3142,U2: Rattle and Hum (1988)
3058,3143,Hell in the Pacific (1968)
3059,3144,"Glass Bottom Boat, The (1966)"
3060,3145,Cradle Will Rock (1999)
3061,3146,Deuce Bigalow: Male Gigolo (1999)
3062,3147,"Green Mile, The (1999)"
3063,3148,"Cider House Rules, The (1999)"
3064,3149,Diamonds (1999)
3065,3150,"War Zone, The (1999)"
3066,3151,"Bat Whispers, The (1930)"
3067,3152,"Last Picture Show, The (1971)"
3068,3153,"7th Voyage of Sinbad, The (1958)"
3069,3154,Blood on the Sun (1945)
3070,3155,Anna and the King (1999)
3071,3156,Bicentennial Man (1999)
3072,3157,Stuart Little (1999)
3073,3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)"
3074,3159,Fantasia 2000 (1999)
3075,3160,Magnolia (1999)
3076,3161,Onegin (1999)
3077,3162,Simpatico (1999)
3078,3163,Topsy-Turvy (1999)
3079,3164,"Alley Cats, The (1966)"
3080,3165,Boiling Point (1993)
3081,3166,Brenda Starr (1989)
3082,3167,Carnal Knowledge (1971)
3083,3168,Easy Rider (1969)
3084,3169,"Falcon and the Snowman, The (1985)"
3085,3170,Hi-Yo Silver (1940)
3086,3171,Room at the Top (1959)
3087,3172,Ulysses (Ulisse) (1954)
3088,3173,Any Given Sunday (1999)
3089,3174,Man on the Moon (1999)
3090,3175,Galaxy Quest (1999)
3091,3176,"Talented Mr. Ripley, The (1999)"
3092,3177,Next Friday (2000)
3093,3178,"Hurricane, The (1999)"
3094,3179,Angela's Ashes (1999)
3095,3180,Play it to the Bone (1999)
3096,3181,Titus (1999)
3097,3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)"
3098,3183,"Third Miracle, The (1999)"
3099,3184,Montana (1998)
3100,3185,Snow Falling on Cedars (1999)
3101,3186,"Girl, Interrupted (1999)"
3102,3187,Trans (1998)
3103,3188,"Life and Times of Hank Greenberg, The (1998)"
3104,3189,My Dog Skip (1999)
3105,3190,Supernova (2000)
3106,3191,"Quarry, The (1998)"
3107,3192,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)"
3108,3193,Creature (1999)
3109,3194,"Way We Were, The (1973)"
3110,3195,Tess of the Storm Country (1922)
3111,3196,Stalag 17 (1953)
3112,3197,"Presidio, The (1988)"
3113,3198,Papillon (1973)
3114,3199,Pal Joey (1957)
3115,3200,"Last Detail, The (1973)"
3116,3201,Five Easy Pieces (1970)
3117,3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971)
3118,3203,Dead Calm (1989)
3119,3204,"Boys from Brazil, The (1978)"
3120,3205,"Black Sunday (Maschera del demonio, La) (1960)"
3121,3206,Against All Odds (1984)
3122,3207,"Snows of Kilimanjaro, The (1952)"
3123,3208,Loaded Weapon 1 (1993)
3124,3209,"Loves of Carmen, The (1948)"
3125,3210,Fast Times at Ridgemont High (1982)
3126,3211,"Cry in the Dark, A (1988)"
3127,3212,Born to Win (1971)
3128,3213,Batman: Mask of the Phantasm (1993)
3129,3214,American Flyers (1985)
3130,3215,Voyage of the Damned (1976)
3131,3216,Vampyros Lesbos (Las Vampiras) (1971)
3132,3217,"Star Is Born, A (1937)"
3133,3218,Poison (1991)
3134,3219,Pacific Heights (1990)
3135,3220,Night Tide (1961)
3136,3221,"Draughtsman's Contract, The (1982)"
3137,3222,Carmen (1984)
3138,3223,"Zed & Two Noughts, A (1985)"
3139,3224,Woman in the Dunes (Suna no onna) (1964)
3140,3225,Down to You (2000)
3141,3226,Hellhounds on My Trail (1999)
3142,3227,"Not Love, Just Frenzy (Más que amor, frenesí) (1996)"
3143,3228,Wirey Spindell (2000)
3144,3229,Another Man's Poison (1952)
3145,3230,"Odessa File, The (1974)"
3146,3231,"Saphead, The (1920)"
3147,3232,Seven Chances (1925)
3148,3233,Smashing Time (1967)
3149,3234,Train Ride to Hollywood (1978)
3150,3235,Where the Buffalo Roam (1980)
3151,3236,Zachariah (1971)
3152,3237,Kestrel's Eye (Falkens öga) (1998)
3153,3238,Eye of the Beholder (1999)
3154,3239,Isn't She Great? (2000)
3155,3240,"Big Tease, The (1999)"
3156,3241,"Cup, The (Phörpa) (1999)"
3157,3242,Santitos (1999)
3158,3243,Encino Man (1992)
3159,3244,"Goodbye Girl, The (1977)"
3160,3245,I Am Cuba (Soy Cuba/Ya Kuba) (1964)
3161,3246,Malcolm X (1992)
3162,3247,Sister Act (1992)
3163,3248,Sister Act 2: Back in the Habit (1993)
3164,3249,"Hand That Rocks the Cradle, The (1992)"
3165,3250,Alive (1993)
3166,3251,Agnes of God (1985)
3167,3252,Scent of a Woman (1992)
3168,3253,Wayne's World (1992)
3169,3254,Wayne's World 2 (1993)
3170,3255,"League of Their Own, A (1992)"
3171,3256,Patriot Games (1992)
3172,3257,"Bodyguard, The (1992)"
3173,3258,Death Becomes Her (1992)
3174,3259,Far and Away (1992)
3175,3260,Howards End (1992)
3176,3261,Singles (1992)
3177,3262,Twin Peaks: Fire Walk with Me (1992)
3178,3263,White Men Can't Jump (1992)
3179,3264,Buffy the Vampire Slayer (1992)
3180,3265,Hard-Boiled (Lat sau san taam) (1992)
3181,3266,Man Bites Dog (C'est arrivé près de chez vous) (1992)
3182,3267,"Mariachi, El (1992)"
3183,3268,Stop! Or My Mom Will Shoot (1992)
3184,3269,Forever Young (1992)
3185,3270,"Cutting Edge, The (1992)"
3186,3271,Of Mice and Men (1992)
3187,3272,Bad Lieutenant (1992)
3188,3273,Scream 3 (2000)
3189,3274,Single White Female (1992)
3190,3275,"Boondock Saints, The (2000)"
3191,3276,Gun Shy (2000)
3192,3277,Beloved/Friend (a.k.a. Amigo/Amado) (Amic/Amat) (1999)
3193,3278,Gendernauts (1999)
3194,3279,Knockout (1999)
3195,3280,"Baby, The (1973)"
3196,3281,"Brandon Teena Story, The (1998)"
3197,3282,Different for Girls (1996)
3198,3283,Minnie and Moskowitz (1971)
3199,3284,They Might Be Giants (1971)
3200,3285,"Beach, The (2000)"
3201,3286,Snow Day (2000)
3202,3287,"Tigger Movie, The (2000)"
3203,3288,Cotton Mary (1999)
3204,3289,Not One Less (Yi ge dou bu neng shao) (1999)
3205,3290,Soft Toilet Seats (1999)
3206,3291,Trois (2000)
3207,3292,"Big Combo, The (1955)"
3208,3293,Conceiving Ada (1997)
3209,3294,Eaten Alive (1976)
3210,3295,Raining Stones (1993)
3211,3296,To Sir with Love (1967)
3212,3297,With Byrd at the South Pole (1930)
3213,3298,Boiler Room (2000)
3214,3299,Hanging Up (2000)
3215,3300,Pitch Black (2000)
3216,3301,"Whole Nine Yards, The (2000)"
3217,3302,Beautiful People (1999)
3218,3303,Black Tar Heroin: The Dark End of the Street (2000)
3219,3304,Blue Collar (1978)
3220,3305,Bluebeard (1944)
3221,3306,"Circus, The (1928)"
3222,3307,City Lights (1931)
3223,3308,"Flamingo Kid, The (1984)"
3224,3309,"Dog's Life, A (1918)"
3225,3310,"Kid, The (1921)"
3226,3311,"Man from Laramie, The (1955)"
3227,3312,"McCullochs, The (1975)"
3228,3313,Class Reunion (1982)
3229,3314,"Big Trees, The (1952)"
3230,3315,Happy Go Lovely (1951)
3231,3316,Reindeer Games (2000)
3232,3317,Wonder Boys (2000)
3233,3318,Deterrence (1999)
3234,3319,Judy Berlin (1999)
3235,3320,Mifune's Last Song (Mifunes sidste sang) (1999)
3236,3321,"Waiting Game, The (2000)"
3237,3322,3 Strikes (2000)
3238,3323,Chain of Fools (2000)
3239,3324,Drowning Mona (2000)
3240,3325,"Next Best Thing, The (2000)"
3241,3326,What Planet Are You From? (2000)
3242,3327,Beyond the Mat (1999)
3243,3328,Ghost Dog: The Way of the Samurai (1999)
3244,3329,"Year My Voice Broke, The (1987)"
3245,3330,Splendor in the Grass (1961)
3246,3331,My Tutor (1983)
3247,3332,"Legend of Lobo, The (1962)"
3248,3333,"Killing of Sister George, The (1968)"
3249,3334,Key Largo (1948)
3250,3335,Jail Bait (1954)
3251,3336,It Happened Here (1966)
3252,3337,I'll Never Forget What's'isname (1967)
3253,3338,For All Mankind (1989)
3254,3339,Cross of Iron (1977)
3255,3340,Bride of the Monster (1955)
3256,3341,Born Yesterday (1950)
3257,3342,Birdy (1984)
3258,3343,And God Created Woman (1988)
3259,3344,Blood Feast (1963)
3260,3345,"Charlie, the Lonesome Cougar (1967)"
3261,3346,Color Me Blood Red (1965)
3262,3347,Never Cry Wolf (1983)
3263,3348,"Night Visitor, The (1970)"
3264,3349,"Perils of Pauline, The (1947)"
3265,3350,"Raisin in the Sun, A (1961)"
3266,3351,Two Thousand Maniacs! (1964)
3267,3352,Brown's Requiem (1998)
3268,3353,"Closer You Get, The (2000)"
3269,3354,Mission to Mars (2000)
3270,3355,"Ninth Gate, The (1999)"
3271,3356,Condo Painting (2000)
3272,3357,East-West (Est-ouest) (1999)
3273,3358,Defending Your Life (1991)
3274,3359,Breaking Away (1979)
3275,3360,Hoosiers (1986)
3276,3361,Bull Durham (1988)
3277,3362,Dog Day Afternoon (1975)
3278,3363,American Graffiti (1973)
3279,3364,"Asphalt Jungle, The (1950)"
3280,3365,"Searchers, The (1956)"
3281,3367,"Devil's Brigade, The (1968)"
3282,3368,"Big Country, The (1958)"
3283,3369,Any Number Can Win (Mélodie en sous-sol ) (1963)
3284,3370,Betrayed (1988)
3285,3371,Bound for Glory (1976)
3286,3372,"Bridge at Remagen, The (1969)"
3287,3373,Buck and the Preacher (1972)
3288,3374,Daughters of the Dust (1991)
3289,3375,Destination Moon (1950)
3290,3376,"Fantastic Night, The (La Nuit Fantastique) (1942)"
3291,3377,Hangmen Also Die (1943)
3292,3378,"Ogre, The (Der Unhold) (1996)"
3293,3379,On the Beach (1959)
3294,3380,Railroaded! (1947)
3295,3381,Slaves to the Underground (1997)
3296,3382,Song of Freedom (1936)
3297,3383,Big Fella (1937)
3298,3384,"Taking of Pelham One Two Three, The (1974)"
3299,3385,Volunteers (1985)
3300,3386,JFK (1991)
3301,3387,Who's Harry Crumb? (1989)
3302,3388,Harry and the Hendersons (1987)
3303,3389,Let's Get Harry (1986)
3304,3390,Shanghai Surprise (1986)
3305,3391,Who's That Girl? (1987)
3306,3392,She-Devil (1989)
3307,3393,Date with an Angel (1987)
3308,3394,Blind Date (1987)
3309,3395,Nadine (1987)
3310,3396,"Muppet Movie, The (1979)"
3311,3397,"Great Muppet Caper, The (1981)"
3312,3398,"Muppets Take Manhattan, The (1984)"
3313,3399,Sesame Street Presents Follow That Bird (1985)
3314,3400,We're Back! A Dinosaur's Story (1993)
3315,3401,Baby... Secret of the Lost Legend (1985)
3316,3402,Turtle Diary (1985)
3317,3403,Raise the Titanic (1980)
3318,3404,Titanic (1953)
3319,3405,"Night to Remember, A (1958)"
3320,3406,Captain Horatio Hornblower (1951)
3321,3407,"Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)"
3322,3408,Erin Brockovich (2000)
3323,3409,Final Destination (2000)
3324,3410,Soft Fruit (1999)
3325,3411,Babymother (1998)
3326,3412,"Bear, The (Ours, L') (1988)"
3327,3413,Impact (1949)
3328,3414,Love Is a Many-Splendored Thing (1955)
3329,3415,"Mirror, The (Zerkalo) (1975)"
3330,3417,"Crimson Pirate, The (1952)"
3331,3418,Thelma & Louise (1991)
3332,3419,Something for Everyone (1970)
3333,3420,...And Justice for All (1979)
3334,3421,Animal House (1978)
3335,3422,She's Gotta Have It (1986)
3336,3423,School Daze (1988)
3337,3424,Do the Right Thing (1989)
3338,3425,Mo' Better Blues (1990)
3339,3426,Jungle Fever (1991)
3340,3427,Coogan's Bluff (1968)
3341,3428,"Champ, The (1979)"
3342,3429,Creature Comforts (1989)
3343,3430,Death Wish (1974)
3344,3431,Death Wish 2 (1982)
3345,3432,Death Wish 3 (1985)
3346,3433,Death Wish 4: The Crackdown (1987)
3347,3434,Death Wish V: The Face of Death (1994)
3348,3435,Double Indemnity (1944)
3349,3436,Dying Young (1991)
3350,3437,Cool as Ice (1991)
3351,3438,Teenage Mutant Ninja Turtles (1990)
3352,3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991)
3353,3440,Teenage Mutant Ninja Turtles III (1993)
3354,3441,Red Dawn (1984)
3355,3442,Band of the Hand (1986)
3356,3443,Born American (1986)
3357,3444,Bloodsport (1988)
3358,3445,Eyes of Laura Mars (1978)
3359,3446,Funny Bones (1995)
3360,3447,"Good Earth, The (1937)"
3361,3448,"Good Morning, Vietnam (1987)"
3362,3449,"Good Mother, The (1988)"
3363,3450,Grumpy Old Men (1993)
3364,3451,Guess Who's Coming to Dinner (1967)
3365,3452,Romeo Must Die (2000)
3366,3453,Here on Earth (2000)
3367,3454,Whatever It Takes (2000)
3368,3455,Buddy Boy (1999)
3369,3456,"Color of Paradise, The (Rang-e khoda) (1999)"
3370,3457,Waking the Dead (2000)
3371,3458,Blood and Sand (Sangre y Arena) (1989)
3372,3459,Gothic (1986)
3373,3460,Hillbillys in a Haunted House (1967)
3374,3461,Lord of the Flies (1963)
3375,3462,Modern Times (1936)
3376,3463,Last Resort (a.k.a. National Lampoon's Last Resort) (1994)
3377,3464,Solar Crisis (1990)
3378,3465,That's Life! (1986)
3379,3466,Heart and Souls (1993)
3380,3467,Hud (1963)
3381,3468,"Hustler, The (1961)"
3382,3469,Inherit the Wind (1960)
3383,3470,Dersu Uzala (1975)
3384,3471,Close Encounters of the Third Kind (1977)
3385,3472,"Horror Hotel (a.k.a. City of the Dead, The) (1960)"
3386,3473,Jonah Who Will Be 25 in the Year 2000 (Jonas qui aura 25 ans en l'an 2000) (1976)
3387,3474,Retroactive (1997)
3388,3475,"Place in the Sun, A (1951)"
3389,3476,Jacob's Ladder (1990)
3390,3477,Empire Records (1995)
3391,3478,"Bamba, La (1987)"
3392,3479,Ladyhawke (1985)
3393,3480,Lucas (1986)
3394,3481,High Fidelity (2000)
3395,3483,"Road to El Dorado, The (2000)"
3396,3484,"Skulls, The (2000)"
3397,3485,Autopsy (Macchie Solari) (1975)
3398,3486,Devil Girl From Mars (1954)
3399,3487,El Dorado (1967)
3400,3488,"Hideous Sun Demon, The (1959)"
3401,3489,Hook (1991)
3402,3490,Horror Express (1972)
3403,3491,My Chauffeur (1986)
3404,3492,"Son of the Sheik, The (1926)"
3405,3493,Torso (I Corpi Presentano Tracce di Violenza Carnale) (1973)
